ID,CUSTOMER_ID,TYPE,CURRENCY,BALANCE,OPEN_DATE,STATUS
ACCT_1Gu1_jFlRm,CUST_NYpjOR0oV7,virtual_wallet,EUR,306,1/5/2021,Active
ACCT_meHhtraU4b,CUST_Xs_vRhEuhT,savings,USD,2809,11/11/2022,Inactive
ACCT_UIx-LXBETQ,CUST__JWQdF57N_,savings,EUR,4441,12/21/2016,Active
ACCT_EG33Dc@c0T,CUST_5jNQHzNvd@,virtual_wallet,EUR,0,2/10/2019,Active
ACCT_dKH1N1psoS,CUST_QeVMNtuDWQ,virtual_wallet,MXN,0,2/24/2023,Active
ACCT_XO_AL6Mfwj,CUST_dUN0lo0ABG,savings,EUR,0,3/2/2021,Active
ACCT_cbgkGYdBhQ,CUST_R5hgiPWCFU,virtual_wallet,EUR,0,4/26/2015,Active
ACCT_X4IdEHQ2NQ,CUST_GHOVRS@j9_,virtual_wallet,EUR,0,11/22/2014,Active
ACCT_pTsKhHTYpJ,CUST_f2aShh9dns,virtual_wallet,GBP,0,11/22/2017,Active
ACCT_VcGMakPGpH,CUST_i2rN_tukZy,wallet,USD,131,4/13/2022,Active
ACCT_2oqUziixk4,CUST_VVeEUX9b9F,checking,EUR,3156,11/15/2020,Active
ACCT_KzjAqRBkYY,CUST_a03wEa79Fa,savings,EUR,0,9/25/2017,Active
ACCT_Z82_WQu12e,CUST_yvg6aGO3Si,virtual_wallet,USD,58,8/14/2017,Active
ACCT_KYZxy020Js,CUST_qHiVuT@@KB,wallet,USD,363,7/27/2016,Active
ACCT_IPSjUgDSzR,CUST_imhi-OaYrW,virtual_wallet,BRL,70,1/1/2018,Active
ACCT_XCQXkYL2i@,CUST_6EE9Vp656y,checking,USD,1575,8/20/2022,Active
ACCT_HM-hx@Y9k_,CUST_EaIGSFvkZ3,savings,EUR,7999,2/10/2019,Active
ACCT_@CM-@qUNUn,CUST_-tJGCP1mnp,virtual_wallet,EUR,427,6/23/2016,Active
ACCT_FYxaWfShW_,CUST_CJ49EqivfM,credit,EUR,0,11/25/2024,Active
ACCT_85iOyRihlp,CUST_QPp7W-3t@l,credit,BRL,11364,10/29/2016,Active
ACCT_bNdNoFqzOj,CUST_q24QzG7NPZ,wallet,EUR,1270,3/6/2020,Active
ACCT_9JiGuw6d5H,CUST_bL5Hhjwv2q,credit,BRL,4821,5/10/2014,Active
ACCT_z0PpnkPESX,CUST_yN1YiveCvx,credit,EUR,14133,8/1/2015,Active
ACCT_W@GVwhdOxx,CUST_WmfOjr0k8k,checking,MXN,4597,7/12/2019,Active
ACCT_tyy4qk7DUp,CUST_bPLX_SqP5@,virtual_wallet,EUR,0,1/27/2022,Active
ACCT_nSt@Oqg5Iw,CUST_kOdVacaiqC,credit,BRL,0,6/30/2019,Active
ACCT_Y9zR_Xw1km,CUST_xaHQna3uMn,virtual_wallet,BRL,165,6/28/2020,Active
ACCT_lBuvzga-sD,CUST_N7R2kUQAG@,checking,USD,0,7/3/2013,Active
ACCT_U9Omf2LPXd,CUST_MkZA0umkhd,checking,EUR,2477,11/26/2017,Active
ACCT_R0LPxlYyaY,CUST_W85c_sHXl3,savings,USD,456,11/17/2012,Active
ACCT_aH-@g13bkK,CUST_c3qmGQzUvi,checking,EUR,3526,1/21/2021,Active
ACCT_YcTI6o4DDU,CUST_3Op4LK9w7j,virtual_wallet,EUR,476,3/16/2015,Active
ACCT_FIBPUInbO1,CUST_wnXvCmSqxc,virtual_wallet,GBP,757,5/22/2025,Inactive
ACCT_KU7PAp10x@,CUST_EQ7lMPFfwv,wallet,BRL,0,2/11/2025,Inactive
ACCT_T1swjxWMN1,CUST_U7ZO4Lbc6V,wallet,BRL,914,10/19/2015,Active
ACCT_Rz0Jp0KpC-,CUST_w47r6YLwW3,wallet,EUR,0,3/7/2019,Active
ACCT_0wuR4gbN6a,CUST_0F39JPDzSc,checking,USD,2136,1/14/2016,Active
ACCT_wZCwZ@tHlT,CUST_jUy_S@TwT2,wallet,USD,565,6/9/2015,Active
ACCT_5G1kV5Zf-1,CUST_SalGXsNDru,wallet,EUR,645,5/17/2018,Active
ACCT_CPAHF9ec0V,CUST_1rxtF0pSN_,credit,GBP,4284,6/26/2020,Active
ACCT_3iSOlYhMDw,CUST_9_@55ej8Zm,virtual_wallet,EUR,93,1/4/2016,Active
ACCT_0YQqfw74tH,CUST_8@7@ieVj0i,checking,BRL,1810,2/6/2013,Active
ACCT_-QNT_D9Kvc,CUST_-jnEtufTeC,wallet,EUR,461,12/16/2017,Active
ACCT_eDKMiiEAAb,CUST_LhPCPzX1RU,virtual_wallet,EUR,879,5/25/2018,Active
ACCT_EZgfLTd@ky,CUST_8w2o-yC@qM,credit,EUR,10056,4/2/2022,Active
ACCT_pBZj0a0TJO,CUST_rjb7yidG2_,wallet,BRL,205,4/29/2017,Active
ACCT_zuLwVOcyTI,CUST_g_ZIjqedcF,wallet,MXN,772,12/18/2016,Active
ACCT_251uFpwy_b,CUST_fZVvGrOHYT,virtual_wallet,EUR,0,4/2/2025,Active
ACCT_uPNW9P73hy,CUST_DI0SITMyPF,virtual_wallet,MXN,630,4/13/2015,Active
ACCT_ky-MPr6tJZ,CUST_W7iVx0pEbP,credit,BRL,0,11/28/2022,Active
ACCT_YPc3urpqbB,CUST_-4oj6ZGLi5,wallet,EUR,403,6/9/2025,Inactive
ACCT_ixkQez_CUK,CUST_qyvSt_5X6G,credit,USD,10179,10/27/2020,Active
ACCT_DXsifpkdO3,CUST_dxHF9OpOZd,savings,EUR,2058,3/13/2017,Inactive
ACCT_jJwtVk-qgv,CUST_C3@tONW9nn,checking,EUR,422,11/15/2013,Active
ACCT_hL_8rVGlFe,CUST_T4tnSfr30H,wallet,EUR,143,4/18/2020,Blocked
ACCT_mLFOuJoiBH,CUST_rT45@BdjBP,virtual_wallet,EUR,392,12/5/2023,Inactive
ACCT_pM2BYq8Z_t,CUST_9FqKxl6K7d,checking,USD,0,11/5/2017,Active
ACCT_9IS0ynFWc9,CUST_8ap02_@1y2,wallet,USD,0,10/20/2015,Active
ACCT_qhQPxxEcJ4,CUST_8u2diUgqqk,wallet,EUR,0,8/21/2015,Active
ACCT_p@c-FcFbYo,CUST_kojqOes3q2,credit,BRL,6596,10/29/2023,Active
ACCT_PfCjndqDjZ,CUST_atbdRpY21t,virtual_wallet,EUR,0,10/9/2025,Inactive
ACCT_6pJlijF-Vc,CUST_ox1zuz5O9X,credit,MXN,21632,4/18/2017,Active
ACCT_EREmJX3yTu,CUST_rG81dsxKZw,virtual_wallet,MXN,0,10/20/2022,Active
ACCT_rlkt0Th2fj,CUST_AFAp5r-RqK,savings,MXN,4793,5/6/2016,Active
ACCT_EqEzzC8Qb@,CUST_eROz1XbPoU,wallet,BRL,0,4/9/2017,Active
ACCT_Nr_COcjEEx,CUST_1AWhsZX@Dl,credit,USD,12843,8/12/2017,Active
ACCT_0U7YWGK2Q3,CUST_M0SALLtBlX,checking,USD,149,12/23/2016,Inactive
ACCT_QCX@GbD4IF,CUST_HVqSNP-M4l,virtual_wallet,MXN,309,5/15/2016,Active
ACCT__f4Tm_808R,CUST_Dsppi_WRBl,savings,EUR,0,4/25/2013,Active
ACCT_4PYqC3Al-i,CUST_YPmrz5@DE3,wallet,MXN,0,9/9/2015,Active
ACCT_eyO3BvkRAi,CUST_qBTIeV@Tmy,credit,GBP,10171,1/21/2021,Active
ACCT_BbiA1@TPRj,CUST_WVS03xWOhl,credit,BRL,0,6/8/2016,Active
ACCT__jc63COlJd,CUST_WY3a6htC4b,virtual_wallet,EUR,343,12/25/2018,Active
ACCT_W9hDb@aScO,CUST_4boisQ6wq4,savings,MXN,3698,11/3/2023,Active
ACCT_UhIZMWZyEU,CUST_kn3-TGABtP,virtual_wallet,EUR,0,12/8/2013,Active
ACCT_KPZLNgmKl_,CUST_lrEVaDs7XX,savings,EUR,1169,9/12/2015,Active
ACCT_8SKryweOvk,CUST_IT9YA5xxRb,checking,EUR,0,6/28/2018,Active
ACCT_seJfQpXfgA,CUST_ZpJu-x0h43,virtual_wallet,GBP,0,2/25/2015,Active
ACCT_fi-jS_mQn@,CUST_5Z@etScN9x,virtual_wallet,EUR,1089,9/1/2013,Active
ACCT_SV5LFvJC6N,CUST_pCUHNzyx7t,virtual_wallet,MXN,351,11/26/2017,Active
ACCT_LQOaqZVbNK,CUST_Ks7kSoo5Lh,checking,BRL,2271,8/9/2021,Active
ACCT_Te-vMNUS2T,CUST_CEtfwYpf0w,credit,BRL,7655,1/29/2014,Active
ACCT_AkuzLr3QX7,CUST_qHdl4exd_l,virtual_wallet,USD,0,3/24/2017,Active
ACCT_IxCLyCd2f8,CUST_8fggcSEkLr,virtual_wallet,GBP,618,2/21/2016,Active
ACCT_SY40Wkve2R,CUST_HjuEHYoYcF,virtual_wallet,MXN,0,4/15/2016,Active
ACCT_FhWFfqAFEN,CUST_m18kR1jwg7,savings,BRL,4980,2/3/2021,Active
ACCT_huhjFtr1Lh,CUST_I-f5XV@-eq,checking,EUR,5664,11/15/2019,Active
ACCT_SWXXSnBhn5,CUST_8e_Bnfj3Pl,checking,USD,1641,9/18/2016,Active
ACCT_2tPJLb-m9p,CUST_ZakntIHbrz,wallet,BRL,399,3/22/2017,Active
ACCT_OvKKnIYW8B,CUST_SjmXmgyF@W,credit,BRL,17106,6/13/2018,Active
ACCT_agwuygDUk8,CUST_eNFzBnWs6a,credit,EUR,0,11/5/2021,Active
ACCT_0sBs1Ihw7Z,CUST_ymy7AjDSjA,wallet,BRL,0,3/28/2013,Active
ACCT_9AuPnFFIF4,CUST_yLdS9713Fm,wallet,BRL,0,8/28/2019,Active
ACCT_u9zdupxjh4,CUST_@W4oUFgJBk,credit,MXN,18804,8/31/2013,Active
ACCT_Vmh@bA6xcB,CUST_lNUCjeltes,virtual_wallet,EUR,82,4/9/2021,Inactive
ACCT__z83W@_nbE,CUST_4Zoo4KgYt2,checking,MXN,2990,1/17/2016,Active
ACCT_NL5pyaS3Di,CUST_9p_JmCE@0D,wallet,BRL,430,11/26/2020,Active
ACCT_-nOnQ8dOXn,CUST_b7X@IZtA4_,checking,EUR,1464,6/30/2017,Active
ACCT_icd@ZohRXS,CUST_ftw3oUirHP,wallet,BRL,671,5/6/2017,Active
ACCT_JR6zEms9bz,CUST_qB45YGSBBl,virtual_wallet,MXN,48,3/2/2012,Active
ACCT_1XJ20PkJRC,CUST_n6_mAGR_Uo,savings,USD,3730,1/13/2017,Active
ACCT_Aq0t9ZON7A,CUST_lH7jG1@VjL,checking,GBP,2169,1/3/2020,Active
ACCT_F0lau3bFLa,CUST_EkhleQSX1M,virtual_wallet,EUR,0,4/13/2018,Active
ACCT_1hUMiN28Sz,CUST_01iHfIiOME,wallet,EUR,1017,7/15/2016,Active
ACCT_ZwWBSs5N2m,CUST_17nzxw7ljg,checking,BRL,4072,11/26/2022,Inactive
ACCT_SwI7f-F7Gb,CUST_MqjY4jjV@W,checking,USD,2622,9/14/2015,Active
ACCT_t3Ez4VXkaS,CUST_FjNb8TCNqI,checking,MXN,138,2/14/2019,Active
ACCT_SSaHjaEpR1,CUST_1rxtF0pSN_,checking,GBP,3587,4/5/2018,Active
ACCT_lRVck6l4y4,CUST_ZVQ2FsNOdk,credit,USD,1642,8/5/2019,Active
ACCT_mexlV_d5PB,CUST_3qYVShoo8w,wallet,EUR,1275,9/30/2017,Blocked
ACCT_OwPuOint2U,CUST_gomQv_RHL5,virtual_wallet,USD,0,9/22/2019,Active
ACCT_5g4@UaKP@g,CUST_3ak9EvDnUO,wallet,BRL,0,4/8/2019,Active
ACCT_eLU1NAwJjL,CUST_CSPrxHunc9,wallet,GBP,1076,2/24/2014,Active
ACCT_TUNRTGt1eI,CUST_ScAS9hEKa1,wallet,EUR,537,11/29/2018,Active
ACCT_4ZEsjn-IGJ,CUST_07sLa64p5j,virtual_wallet,USD,605,7/13/2012,Active
ACCT_WoL_GQvPZO,CUST_bkxtc1q0UT,checking,USD,4643,9/14/2021,Active
ACCT_F70KzQzqlC,CUST_lDW@4imMI7,checking,EUR,368,10/19/2020,Active
ACCT_cTK8qgCc5O,CUST_2GZ8sCebLh,credit,GBP,14043,8/21/2014,Active
ACCT_oDGfsDPk@2,CUST_7syXH6URK0,savings,EUR,10461,3/9/2014,Active
ACCT_RYjHxqyvDG,CUST_k_wNq7yEFb,credit,EUR,1463,1/18/2017,Active
ACCT_whYNDAK@bZ,CUST_7Ki84qnuZI,savings,USD,6783,1/2/2019,Inactive
ACCT_OxSx8sQTen,CUST_gJlVbTgtsD,savings,USD,0,11/27/2018,Inactive
ACCT_fpjVOpLUhS,CUST_n5l@2QRps0,wallet,EUR,1330,5/23/2018,Active
ACCT_Fv-extLo70,CUST_XBrXmiM9fT,credit,EUR,18291,5/24/2017,Active
ACCT_KKwNYy7fzE,CUST_LNfpVoENA_,virtual_wallet,EUR,0,3/22/2021,Active
ACCT_JXg385BxWq,CUST_@snHDncCOt,wallet,USD,1370,9/2/2022,Active
ACCT_g28eKUutDE,CUST_CSYQWq@D48,checking,BRL,4702,4/18/2023,Active
ACCT_2azC_iZbdu,CUST_pe68O5Ouz6,wallet,EUR,1268,6/26/2018,Active
ACCT_IPaP05Ee_N,CUST_dEJCvROVdg,checking,EUR,0,6/25/2015,Active
ACCT_Pt_uWH1ZhA,CUST_gNrnrDops@,credit,EUR,6771,1/20/2021,Active
ACCT_En0hsBTuEj,CUST_nCPPT@QP5j,virtual_wallet,MXN,408,1/2/2015,Active
ACCT_-XVimOl5BD,CUST_1kFcOV_@4a,checking,USD,2691,8/20/2014,Active
ACCT_FdeIw4syg2,CUST_E57i2WhBIU,credit,MXN,2894,8/26/2020,Active
ACCT_VlPMKn1iGH,CUST_ZiLPQrqDpm,credit,EUR,7519,4/18/2016,Active
ACCT_0L-mmXG6mk,CUST_pjBNpBRf_e,credit,USD,7193,3/2/2024,Blocked
ACCT_N900WcI2Si,CUST_7JpCprc1HO,savings,EUR,8431,6/1/2017,Inactive
ACCT_vR34GnbuGR,CUST_JNwirQ9hbd,wallet,MXN,240,11/27/2021,Active
ACCT_ckMBqrbNbN,CUST_XA6aAxzIkN,wallet,GBP,191,3/25/2013,Active
ACCT_NmJIZifJGA,CUST_DPpOI1Jq23,credit,EUR,66,8/5/2014,Active
ACCT_vmIJvrWPmf,CUST_T4hFbWEQ37,credit,USD,4159,6/8/2016,Blocked
ACCT_-Cx3ziAXOW,CUST_n2DgSR@gHz,checking,EUR,1701,5/7/2018,Active
ACCT_O_u9gODs40,CUST_ovuI5wng5B,credit,BRL,11059,8/31/2018,Active
ACCT_YU_XxHpdZG,CUST_dAqZ@4CYfd,credit,USD,684,7/12/2019,Active
ACCT_MfExZeQbng,CUST_N4XfGk_0@L,checking,MXN,0,9/9/2018,Active
ACCT_SZbpxhZ@MN,CUST_@GXIfbNb5Y,wallet,USD,366,5/2/2020,Inactive
ACCT_biEPpGRG0v,CUST_imyGcVZuxz,wallet,EUR,127,6/6/2021,Active
ACCT_N-A-X1bltg,CUST_nK@9ylWaCI,savings,USD,11079,12/6/2018,Active
ACCT_2HT9uzX1ey,CUST_aYPrWJBae5,checking,USD,3307,2/10/2021,Active
ACCT_Ar0zQhCAvm,CUST_cEZSv7kkgg,virtual_wallet,GBP,48,5/13/2012,Active
ACCT_FR@82J98Rx,CUST_wPOXTSpM9A,credit,USD,0,5/25/2018,Active
ACCT_jgrSayaOjh,CUST_2XF@L69fnV,savings,EUR,2020,3/28/2016,Active
ACCT_dAU0lLkpYR,CUST_rJlerHJcn1,checking,USD,722,8/7/2024,Active
ACCT_OIfo20jaq5,CUST_XE_CqXSfzJ,savings,BRL,4144,6/4/2018,Active
ACCT_Ub6W0oruJQ,CUST_lFjXoP7Uge,wallet,EUR,238,9/10/2013,Active
ACCT__eupsZlaXS,CUST_ZgTfGniTLu,wallet,EUR,900,6/11/2023,Active
ACCT_y6Hyqc_XcR,CUST_CyeGEeZNf_,savings,EUR,1394,11/12/2017,Active
ACCT_QHOw37osy1,CUST_CnE6ZlfHPv,virtual_wallet,GBP,178,7/10/2013,Active
ACCT_damYAyT1Zq,CUST_3WO6b7X9kM,checking,EUR,1846,6/29/2020,Active
ACCT_QoImoY1uNR,CUST_L60r-udgHk,credit,MXN,0,9/22/2017,Inactive
ACCT_gECq5Qo6jc,CUST_g9ZzZVYK6s,wallet,GBP,0,3/22/2017,Active
ACCT_tbuvimscsN,CUST_2P65ief7rd,savings,USD,0,7/9/2018,Active
ACCT_fl9PulM2Rn,CUST_NolEt_YVCI,savings,EUR,6607,2/4/2021,Active
ACCT_36fJHEmaeG,CUST_fErLtKFsXf,credit,EUR,0,7/20/2018,Active
ACCT_2mSr7tgylw,CUST_sxQw-X79C7,wallet,GBP,0,9/24/2013,Active
ACCT__@rsJgr1wO,CUST_foswGBv5qs,savings,MXN,0,3/1/2020,Active
ACCT_FzP9t4McUO,CUST_JFzqOrKFFt,credit,EUR,0,11/23/2018,Active
ACCT_H4MLC86Ahg,CUST_G-ensfwyI7,savings,BRL,7441,11/5/2021,Active
ACCT_PmfEj-d7Rc,CUST_CEriV0lEkq,virtual_wallet,USD,195,1/9/2024,Blocked
ACCT_y0wqMNY43e,CUST_bAcuqWKb_A,checking,EUR,1895,4/29/2017,Blocked
ACCT_T000iY-bYK,CUST_bWTwn2vQeW,wallet,GBP,0,8/6/2022,Inactive
ACCT_x6MHVXGI0S,CUST_UHQBijr1Wh,virtual_wallet,EUR,110,8/14/2018,Active
ACCT_FKnjdOHfIu,CUST_uMlEXfMd19,credit,USD,0,10/31/2018,Active
ACCT_DGxv9gfmpZ,CUST_9SciP1R5oR,virtual_wallet,EUR,0,3/1/2022,Active
ACCT_B@uP9jY8CK,CUST_HTRGCYzhor,checking,EUR,1262,11/29/2021,Active
ACCT_nxmuvCmq4H,CUST_3R4wIx6_@L,credit,EUR,0,6/18/2021,Active
ACCT_eFA3UTvQyn,CUST_NAr4kwO4dM,checking,GBP,0,5/19/2012,Active
ACCT_A6lMi3ENFk,CUST_@hhZb-3yWO,virtual_wallet,EUR,431,11/30/2018,Active
ACCT_m01iz2fem7,CUST_m4J0uT9Myd,wallet,EUR,909,9/7/2021,Active
ACCT_FFtBpTdPqE,CUST_ZakntIHbrz,savings,BRL,3774,1/23/2015,Active
ACCT_KGl9Jsx5tE,CUST_uz58BwYtHt,wallet,USD,686,7/27/2020,Inactive
ACCT_GTpJObVtZF,CUST_6dLnF4g8oj,virtual_wallet,GBP,0,4/21/2019,Active
ACCT_v5emn8J7mL,CUST_83lK55G6R5,savings,MXN,779,6/2/2014,Active
ACCT_qV9uIyEsgB,CUST_eHQfPK@B8k,wallet,EUR,622,5/18/2013,Active
ACCT_0L3icJGq@n,CUST_QoDl2CuN8Z,checking,GBP,0,12/19/2017,Active
ACCT_ur3LfsmyV@,CUST_jsvKtQ1O6F,wallet,EUR,0,12/15/2017,Active
ACCT_X3xVe9kYnl,CUST_9ghgA9UL5Z,virtual_wallet,EUR,0,1/30/2023,Inactive
ACCT_nh5jO1eDOD,CUST_wkFr_P7rkH,savings,BRL,0,7/6/2016,Active
ACCT_bcA-vlfKTJ,CUST_VGK_60fm@w,wallet,EUR,160,5/9/2017,Active
ACCT_n4nA07izBT,CUST_osGbccxaBh,credit,BRL,0,6/20/2014,Active
ACCT_DLnz8CHfgF,CUST_@bgYhiM8py,credit,USD,5572,9/2/2017,Active
ACCT_kxk1wtX42P,CUST_rKppSxSEGN,wallet,EUR,0,12/9/2015,Active
ACCT_9@02H1NamC,CUST_dIu2vEJbIw,wallet,USD,1554,9/21/2020,Active
ACCT_2DTnu9hd9u,CUST_1990rDR3an,checking,USD,0,6/30/2018,Active
ACCT_WquN6L37DV,CUST_EShD7tzJtK,virtual_wallet,MXN,730,11/14/2021,Active
ACCT_vcqZxZJ5Ee,CUST_P6OFdA@0Dx,wallet,MXN,521,11/26/2014,Active
ACCT_TsHsmGHI-9,CUST_jSLtKKW-wz,credit,BRL,8559,9/1/2013,Active
ACCT_WP87JI5HOv,CUST_svZ90K-k9t,savings,EUR,4107,5/20/2020,Active
ACCT_P7jLKkcGKd,CUST_dsGAJTLLdW,virtual_wallet,MXN,438,9/30/2016,Active
ACCT_soBdgjYv8L,CUST_-cU51lPJjf,wallet,EUR,1034,2/3/2022,Active
ACCT__nV6VuOveZ,CUST_1_aRC6NO-S,savings,EUR,8254,7/19/2019,Inactive
ACCT_LxCUdktGZU,CUST_SoV84sAd37,savings,USD,6730,6/4/2019,Active
ACCT_c1GLs8SUcr,CUST_whjnifobd8,checking,EUR,4100,12/29/2020,Active
ACCT_SHVGVZvPji,CUST_zQdABKYnF@,checking,EUR,14,7/14/2022,Active
ACCT_PR740JXt6B,CUST_NvbdzuAvy1,checking,USD,3336,8/30/2013,Active
ACCT_amF68mPHkw,CUST_6F_gf7iakV,wallet,MXN,222,1/11/2017,Active
ACCT_lLrvvkIDoM,CUST_XBrXmiM9fT,checking,GBP,1961,8/12/2020,Active
ACCT_96jJnX3Ln3,CUST_lJY8vt6nXz,credit,USD,0,7/21/2017,Active
ACCT_jr9QhvXtu3,CUST_R@5rNHp38b,checking,MXN,1317,9/29/2012,Active
ACCT_k4JxsLHsiz,CUST__obmrhONBm,savings,USD,3390,6/22/2021,Active
ACCT_q5W68RhA09,CUST_290NuG59SK,checking,EUR,1453,10/18/2019,Active
ACCT_EPpSdTocMk,CUST_ykh_1kfR@6,wallet,EUR,0,5/30/2020,Active
ACCT_CLpXqS2DMN,CUST_foJy5tl1kR,savings,BRL,0,10/20/2023,Blocked
ACCT_88ZQhGS-9R,CUST_eg4M7X_XED,credit,USD,16910,3/9/2013,Active
ACCT_go_DgdmZxw,CUST_if1spzDEq@,savings,USD,6777,8/4/2013,Active
ACCT_PJPCuWpmQi,CUST_ZG5NN8Pnk3,virtual_wallet,MXN,0,11/2/2020,Active
ACCT_VEc6xQKPmN,CUST_8djSGAD0Cp,wallet,USD,727,3/20/2018,Active
ACCT_b2eS2F6WD2,CUST_9BroqXjAij,checking,EUR,0,1/26/2013,Active
ACCT_akFUuK5-In,CUST_d2EC7CuR05,virtual_wallet,MXN,0,3/4/2023,Active
ACCT_YP2pqfVNnx,CUST_jIGdSUVrp6,virtual_wallet,USD,842,6/14/2012,Active
ACCT_aabqAXk-64,CUST_xTFOzjJ-Gh,credit,GBP,23882,8/9/2022,Active
ACCT_NXA-9xQ2dz,CUST_tmkM7FmdA0,wallet,BRL,276,2/21/2017,Active
ACCT_hFd_aXf5WC,CUST_y3NydAAcft,virtual_wallet,EUR,274,10/1/2018,Inactive
ACCT_tt3Mb-YkHP,CUST_PnOswR_Q-G,savings,MXN,2116,7/5/2014,Active
ACCT_E0HO1OqweG,CUST_aVVgQb4KAk,virtual_wallet,USD,150,4/26/2017,Active
ACCT_GofuJZKgy8,CUST_agzJpPKupz,wallet,EUR,1495,3/15/2017,Active
ACCT_xvD7zriv7V,CUST_TyvGXw1St9,checking,USD,998,4/13/2016,Active
ACCT_G6jC-aTr-5,CUST_Ao_Xiak1po,virtual_wallet,EUR,458,7/18/2023,Active
ACCT_WSg0G5l2Yo,CUST_WwpOvjr3Uf,virtual_wallet,MXN,0,9/25/2020,Blocked
ACCT_f1phMncyRm,CUST_1doBJyCyTQ,checking,USD,515,4/5/2022,Active
ACCT_2ziTA1BkcN,CUST_kDhRpnWQfC,savings,BRL,0,10/20/2022,Inactive
ACCT_bQJOcsHnMs,CUST_z4gclrBDAm,checking,GBP,1652,7/22/2014,Active
ACCT_cLvBbArFDL,CUST_ApI2iX6wJI,virtual_wallet,EUR,290,10/16/2022,Inactive
ACCT_jq6Igie2ua,CUST_XCXYFl1cdP,wallet,EUR,132,6/20/2015,Active
ACCT_xeXxJsB9uR,CUST_M1TupcuBXi,credit,EUR,13107,12/5/2015,Active
ACCT_uea5tBPA-r,CUST_NGD7JkHZiZ,savings,BRL,1210,6/30/2012,Active
ACCT_X111Ua3X74,CUST_EkhleQSX1M,credit,MXN,0,1/22/2016,Active
ACCT_itQ8Nu9TIw,CUST__c-SIyi4jY,credit,USD,0,11/19/2015,Active
ACCT_ryv73CaybQ,CUST_kLGPfNy7Mg,virtual_wallet,USD,232,3/23/2018,Active
ACCT_BB1Vnf4upF,CUST_@p7WsZ0TYT,checking,BRL,2047,11/21/2016,Active
ACCT_MGFurp5Fum,CUST_n3UQ5dI9Th,savings,MXN,5778,12/2/2021,Active
ACCT_1uOmLMhsvE,CUST_VG_dC2wX-z,virtual_wallet,GBP,0,3/19/2014,Active
ACCT_G70skX80rD,CUST_HYLBpNBzE5,wallet,EUR,375,2/24/2014,Active
ACCT_3rE0GNluK3,CUST_K@oNvR7Q6H,virtual_wallet,USD,0,12/15/2013,Active
ACCT_YICxqKLLbf,CUST_p8jeRD-EfH,virtual_wallet,USD,67,4/8/2016,Active
ACCT_2T1EHSpTFY,CUST_XMq8dA6@hs,credit,USD,2710,2/2/2021,Inactive
ACCT_np2dTstjFL,CUST_d2b6dHm5QX,savings,BRL,4723,3/6/2020,Active
ACCT_xxWk1aWkrC,CUST_i9-wU3GH_5,savings,EUR,1409,3/4/2022,Active
ACCT_wDVfvBoXqb,CUST_5j3e7MTcvB,virtual_wallet,EUR,174,6/17/2021,Active
ACCT_taRLk7VMMQ,CUST_j1tFdRRhNx,wallet,GBP,192,10/15/2013,Active
ACCT_KmgbylKtRu,CUST_8rQqy6kztT,savings,GBP,493,10/5/2015,Active
ACCT_4lDWT-0Fe9,CUST_5GGQFr@pzF,virtual_wallet,EUR,860,5/28/2025,Active
ACCT_g2COekEVxj,CUST_NvNbU0fT7X,credit,USD,3177,7/27/2013,Active
ACCT_bXqYzKzz@V,CUST_z@@AsFglAD,savings,USD,3013,12/26/2021,Active
