ID,CUSTOMER_ID,TYPE,CURRENCY,BALANCE,OPEN_DATE,STATUS
       ACCT_5ybi1w5pa4       ,  CUST_K-a_GCLQD0    ,     VW      ,        usd ,   '775.6250902710293'  ,"      ""2020-09-07""       ",       A
     ACCT_HUcx5-BXYM      ,   CUST_T1FPRiOW@B       ,checking,    usd      ,"    ""304.1501679326954"" ","        ""02/06/2014""  ",     A       
      ACCT_-OSTVoE5Oq      ,  CUST_VIKKex4C4C   ,        W       , gbp      ,$81.38 ,"        ""2024-08-25""   ",  Inactive       
     ACCT_MEse2RanoP ,  CUST_wjonId3XGO    ,      credit    ,        $US     ,"     ""0.0"" ","""04/20/2023""",       ACTIVE        
     ACCT_z49tmBhHna ,       CUST_@2TFUFvE@O   ,  W       ,   us_dollar    ,"""1229.0063486059655""       ","       ""08/05/2016"" ",      INACTIVE  
    ACCT_jM0mgc@IlF     ,    CUST_7vFpx3Ia7x  ,        savings    ,    eur       ," ""4894.0091857128555""","""05-07-2020"" ",     B      
  ACCT___yI4niah5      ,  CUST_54eLt4Q6mZ      ,       CHECKING     , mxn       ,  '5219.790352596098'    ,"""05/18/2015"" ",   Active   
       ACCT_5bxBZXAPcl     , CUST_K8Q5TJ8J2b   ,CR , eur       ,'568.2902414853553'      ,"""09/25/2019""        ",    ACTIVE    
 ACCT_ERc-Tq-Pzd       ,    CUST_jJRWklyTXo  , wallet       ,  USD      ,    '0.0'  ,"   ""14-05-2019""   ",       Inactive     
 ACCT_ByQ9C8yiRo   ,   CUST_vIgKHv3L56      , WALLET      ,      EURO        ,$0.00 ,"       ""07/28/2017""      ",  Active   
   ACCT_OGsfoYEQ6R      ,      CUST_MZ7FsWiI6P       ,  virtual_wallet       ,   gbp    ,   '275.41360530879626',"      ""30-03-2022""   ",ACTIVE        
ACCT_5@_tfBx1Q8   ,        CUST_A0C67cTbgX       ,SAVINGS      ,      gbp    ,$0.00 ,"       ""2015-07-04""   ",      ACTIVE  
     ACCT_jopjsK2mGQ ,       CUST_oRvRZeFu1@    ,    checking  ,GBP ,$0.00 ,"""09/17/2019""",  Active     
       ACCT_n_XKTYcwlh,CUST_8b@Q_p-9ap ,       wallet,  EURO    ,"        ""663.2708646013058""   ","     ""2013-03-02""",    Active 
       ACCT_SJ6Y2RLHb@    , CUST_euqyJIp_W_   ,       CR     ,USD        ,"   ""0.0""        ","      ""02/03/2016""   ",       Active       
    ACCT_2-NreZ7c5k ,    CUST_zpCeGB0Xdz       ,  checking     ,   brl,"$1,048.91 ","  ""04/03/2024"" ",  I
     ACCT_gIb_USWQxf    ,      CUST_3q6DMud7VZ     ,      wallet ,   brl,        '523.6861462131329' ,"  ""2015-06-18""     ",  Active   
  ACCT__skZzxRfmw      ,     CUST_tnuZRExBz2     ,       CHECKING,      eur     ,"$4,340.95 ","   ""01/12/2017""       ",      A
  ACCT_5FOXmvKjh1     ,   CUST_IdggdwzE4B      , S        , MXN,"$5,711.37 ","   ""2014-01-07""   ",A 
     ACCT_MG_gkprGtZ,     CUST_h2pKxh6O6f   ,       virtual_wallet        ,   gbp    ,"    ""267.1058554012943""  ","     ""08/20/2018""    ", A    
    ACCT_EQXrp7fO-L  ,        CUST_h2iC8elxo9        ,   SAVINGS       ,       MEXICAN_PESO  ,"        ""11161.243909882081""","  ""10/28/2016""     ",     A
      ACCT_Ye5MnBfc1h ,    CUST_gY8TMgoy7j ,    savings,       MEXICAN_PESO  ,"$6,911.30 ","     ""08/07/2020""       ",        Active       
   ACCT_iP@WpFyyG7       ,    CUST_RGokrDMpfW   ,      checking     ,  eur  ,"$4,073.04 ","        ""01/01/2018""   ",       Active        
     ACCT_LoR4CJjo7@   , CUST_ke4IwXxJem       ,    CR        ,  eur     ,"     ""0.0""       ","  ""2019-01-20""       ",        ACTIVE        
ACCT_M55Aariz9Z      ,       CUST_atw_hbgVHE  ,credit ,        $US        ,"$8,383.08 ","      ""10-07-2015""  ",   Active   
     ACCT_Cx3YKN3OB6      ,      CUST_kf3BLm-OHW ,        CREDIT     ,       MXN        ,        '0.0',"   ""05/18/2024""  ", Inactive    
ACCT_WSGlFUOE6V   ,        CUST_djWNdU_q_u   ,  VIRTUAL_WALLET  , eur    ,    '324.5981581637836'     ," ""2020-07-29""",     ACTIVE      
ACCT_AiYkW@ySPr ,    CUST_BtpayAKzkV       ,    savings ,EUR       ,"     ""1568.1532874242375""      ","       ""05/01/2014""    ",       A  
  ACCT_3qEsJYrpxg      ,    CUST_CZYUlhSQM6   ,   CR,  gbp    ,"      ""4101.727385562168""   ","       ""11/14/2017""   ", ACTIVE    
 ACCT_mtjBcBjs@W     , CUST_U_QbMc8ZVz        ,        CHECKING        ,    MEX,$0.00 ,"    ""02-09-2020""",  Active      
   ACCT__@RHMGsRus  ,CUST_3lK3F@Jdc@ ,       savings  ,        brl       ,"     ""7269.284953037422""       ","      ""2022-01-19""      ",        ACTIVE        
       ACCT_505v7_Ne2v      ,CUST_oR5JVnbvXq       ,   savings   ,        EUR  ,$0.00 ,"""27-05-2019""",        ACTIVE        
   ACCT_rQFjOI5Dq4       ,CUST_BLZyK3n7jD        ,      S        ,    eur ,"$3,159.98 ","     ""2015-01-31""        ",ACTIVE   
      ACCT_HS0U-qP9SM  ,    CUST_IeyA0khLR4    , wallet,    MXN    ," ""0.0""    ","""2021-05-12"" ",        Active  
       ACCT_4ZtUjay3v0        ,CUST__c-SIyi4jY     ,       CHECKING        ,$US     ,"     ""1549.8377317462202""  ","""14-12-2018""  ",     ACTIVE       
    ACCT_mXAUPsSXyf,CUST_cP_RLwRVVR        ,      savings       ,  EUR      ," ""857.9740217693123""     ","  ""31-05-2015""   ",    ACTIVE       
      ACCT_va9bTAF@xc   ,  CUST_GhKA3MsxDL ,      wallet   ,   REAL      ,$0.00 ,"    ""2014-07-12""        ",   Active   
    ACCT_4B7Djgb9Eb   ,    CUST_P1FGnOklma,     CH      ,usd      ,"$1,974.03 ","        ""07/30/2013"" ",      Active    
        ACCT_Hv@F4cZ_rT  ,    CUST_0tzCBt6ihu      ,    savings , us_dollar ,    '0.0'        ,"      ""09-12-2019""     ",    A 
 ACCT_axNZ6mdigT     ,     CUST_2z9ql89oa7        ,CREDIT      ,    EURO  ,"    ""12745.564026788354""","     ""2023-04-21""        ",       INACTIVE
  ACCT_4WCCIeiSKu      ,   CUST_UE5y4sQDnQ   ,credit       ,       $US       ,"  ""5156.261015637754""     ","""20-06-2015""        ",   A      
 ACCT_W@lAt3L9Vb ,   CUST_IlcdOp35FV       ,       S        , $US     ,"       ""12035.005154961058""  ","    ""2018-02-12""     ",        ACTIVE  
  ACCT_5v66wkQu8o ,CUST_YuxfzklCts  ,S      ,usd       ," ""0.0"" ","""15-07-2023""  ",    A      
ACCT_0Wj-qCqnYn     ,    CUST__UAr2ZTrqQ      ,        WALLET    ,      $US ,"""772.2689446825209""   "," ""06/10/2022""  ",        ACTIVE  
  ACCT_hPLf37kH3t        ,    CUST_3syYuODMXK   ,   VW      ,       usd   ,"""0.0""    ","       ""02/02/2022""  ",   ACTIVE     
        ACCT_o9U7jtzamm,CUST_z4bpSufeUh , WALLET ,$US       ,$288.49 ,"      ""09/27/2016""        ",      Active     
      ACCT_8UNPYUw8VH        , CUST_@-JdGEpe_C ,       credit,       eur,"""17058.604538768715""      ","""07/03/2016""    ",      ACTIVE 
ACCT_nFmfvBiY6S   ,        CUST__gVxbNZwWa      , CR       ,       EUR       ,"        ""12221.623752714671""","   ""03/19/2023""   ",   Inactive   
     ACCT_-CBOiRVrdX  ,      CUST_qTe4-eL38G     ,     wallet       , mxn,"     ""0.0""      ","      ""26-05-2014""      ",A
      ACCT_qmJT-h2L1D      ,    CUST_2Js96NgblV   ,        credit ,   REAL    ," ""9696.72688034889""","      ""11/11/2020""    ",      Active 
 ACCT_OUOrGIPF8E    ,       CUST_N7oQuvrz8O   ,    W,  MEXICAN_PESO,"      ""0.0""       ","   ""10/12/2017""        ",       Active    
        ACCT_rWsp-EvMRf       ,      CUST_Rhk1r-rdkf ,     CH      ,   usd   ,"     ""636.7484278582399""    ","     ""12/02/2015""   ",     Active    
      ACCT__x2wCl6YEr       ,      CUST_qc6QITATn9    ,       savings  ,   brl,"      ""0.0""   ","    ""08/14/2013""    ",       Active   
        ACCT_SctD0A7eEV    , CUST_7GUk2uLGWZ,   checking    , $R    ,"$2,159.89 ","  ""06/20/2013""",     Active  
   ACCT_DkJkBS3y51        ,   CUST_dHDnlbUD-@  , virtual_wallet   ,        usd      ,'357.42994179796676'        ," ""2019-03-07""        ",    ACTIVE       
  ACCT_hm4_DCsgR0        ,   CUST_-ORU3K0-Eh        ,      CR       ,        $US     ,$0.00 ,"   ""05/05/2018""       ",  INACTIVE   
      ACCT_uwpeM7w4iC   ,     CUST_sIE4IxNMcr  ,        checking        ,     usd,"        ""0.0""","       ""08/26/2014""       ",     Active
      ACCT_Z1W1956kmh     ,CUST_Ylnc7MNd3a   ,  CREDIT       ,        usd   ,"       ""3019.5190686427595""      ","  ""05/23/2021""      ",    Active     
      ACCT_HxjNQ5uaVD      ,   CUST_Ymk3zkBaIw      ,checking     ,  eur,     '2970.6495931373097'    ,"  ""01/06/2014""        ",ACTIVE      
   ACCT_beuGVQrA2u   ,      CUST_8GEzmgCQJC     ,       CH    ,       USD        ,       '245.45244107265188'        ,"      ""17-05-2019"" ",    Active 
   ACCT_xsjYywk014  ,  CUST_XF9_cnGfff   ,     savings       ,     USD     ,"     ""0.0""","    ""2016-03-03""       ",     INACTIVE
     ACCT_hudRFH3_tD    ,    CUST_GGIHZpEybe   ,   virtual_wallet ,$US ,"  ""413.18968252792246""     ","      ""04/28/2013""   ",Active      
     ACCT_JRa3UBLRQ_       ,      CUST_ZacYEMyfkf      ,    wallet        ,    usd       ,"      ""332.80506702756804""       ","     ""2020-08-04"" ",   B     
        ACCT_v6urJxYuOO    , CUST_mg3tQrYhTy     , credit  ,   eur,"     ""5601.047251393929""    ","""2021-10-29""   ",A     
       ACCT_SkH1SUO59g ,      CUST_Ij9zchNLh1        ,     CHECKING  , EUR        ,  '1823.6451608824523'   ,"  ""08/24/2017""  ", Active     
  ACCT_@yRKs8Hg3y  ,    CUST_hYeOYi5jwa     ,   W      ,    $US     ,"       ""392.53169186049087""        ","     ""07/02/2023""  ",     A    
    ACCT_7gBSlRC@uK      ,   CUST_qU65_tLczb     ,    checking,      usd     ,   '1813.6048581794612'  ,"   ""12/04/2016""        ",       Inactive 
  ACCT_FXFLYaGRee     ,    CUST_TlEehKfJlY,       checking        ,        USD        ,"""1238.683998972041""  "," ""07/07/2020"" ",       Active    
     ACCT_P2PURgt6hQ     ,CUST_eClUgKLCv9    , CR ,    MXN    ,  '10730.911801260709'        ,"  ""07/04/2017""",  A
      ACCT_jjAgYNjYqW     ,CUST_oxOhuf0JTZ    ,    checking ,      eur ,$0.00 ,"       ""11/14/2020""  ",    ACTIVE  
 ACCT_89Nh5-Tat1    ,    CUST_1z_hO1eexL  ,       VIRTUAL_WALLET    ,     REAL      ,   '0.0' ,"      ""2020-02-26""  ", Active 
ACCT_oZ@4kYWS5d      ,   CUST_7dDjpJCj8U    ,      CREDIT    , $US   ,"     ""8661.728734333137""","     ""02/12/2014""       ",       A    
       ACCT_41-lPvsZzY  ,        CUST_kE2CCbrQ3c  ,        WALLET ,  $US      ,$19.48 ,"        ""09/24/2023""    ", ACTIVE     
        ACCT_GstQCH7iyO      ,   CUST_XtJ9ma-GG6,       savings       ,EUR   , '0.0'       ," ""08/28/2021""       ",       INACTIVE      
        ACCT_BC_Wd_R4Ba  ,   CUST_79aEYeVN6g     ,  WALLET    ,   us_dollar       ,        '860.3566386922874'    ," ""01/28/2024"" ", Active      
      ACCT_1bWrLo5ai0    ,   CUST_u-c@mzto09  ,   savings       ,        gbp   ,"       ""13660.143324293265""   ","""11/18/2013""    ",     Active
     ACCT_kF1jckZ1Cq   ,  CUST_IoAnDWcDJX    ,     credit    ,    $US  ,"   ""3592.1168475851523""  ","     ""09/07/2022""  ",    A       
    ACCT_tnbLcsRdm0        ,        CUST_Nm8zDYUhA8      , WALLET  ,      EUR   ,     '0.0',"        ""16-09-2016""       ",Blocked   
 ACCT_3uda-LYjQh,    CUST_tvS_5Txkrh      , S   ,        usd     ," ""0.0""      "," ""2020-02-04""      ",      A 
     ACCT_3gGFTJtGNk      ,   CUST_XmXu@IaoF9      ,        virtual_wallet      ,     eur       ,$277.84 ,"     ""05/02/2019"" ",        A  
    ACCT_6yVoiNCD5D       ,  CUST_-qsg3cH2sK      ,       CH        ,  gbp     ,"       ""0.0""      ","  ""2013-10-15""        ",    Active  
       ACCT_QJbWkn-cdx,        CUST_QEo1M3A-Np  ,  virtual_wallet        ,       MXN   ,"  ""160.77279506368063""","""10/02/2013""     ",    A        
        ACCT_pB6l1vQal-   ,    CUST_100hqx1mZP        ,  SAVINGS     ,     EURO,     '3852.593755770959'        ,"  ""04/25/2018"" ",   A     
   ACCT_76K-k3AeIe        ,        CUST_xs9256v-Nl    ,  wallet       ,usd     ,$0.00 ,"     ""05/02/2019""   ",       Active   
  ACCT_UZez@SKb-y    ,      CUST_PNlEG8VWSJ      ,     CREDIT    ,   eur       ,"$22,294.73 ","     ""11/02/2018"" ",       Inactive  
  ACCT_sgvyYi1EGy      ,   CUST_gOn911Y6Uj  ,virtual_wallet,    eur    ,"        ""0.0""        "," ""03/15/2015""      ",   Active  
  ACCT_SdfIaL0hF_      ,     CUST_CXt-LGwfn0      ,        VIRTUAL_WALLET   ,     $US  ,"     ""1279.7659193877005""","     ""02/23/2014"" ", ACTIVE       
        ACCT_2gxR3qp_er      ,  CUST_geTdoVzpp8  , VW     , MEXICAN_PESO     ,"  ""481.06476321914874""   ","     ""07/09/2025""  ",Inactive  
ACCT_uxBF5l42pE, CUST_GQoBB-d-U6  ,        VIRTUAL_WALLET     ,      eur  ,     '663.0595451768061'    ,"   ""09/17/2021""",      ACTIVE    
       ACCT_LagjP9EIdm ,  CUST_RPMbZpiKeX    ,     wallet      ,       EUR      ,$481.51 ,"    ""03-10-2020""        ",        A  
    ACCT_MOlZAGgBoS   ,        CUST_EGSO84hFkd    ,  virtual_wallet ,     eur        ,"        ""15.656707892604459""      ","      ""02/04/2022""    ",     Active    
     ACCT_mJwkokZf89     , CUST_Ohoqwxd5rj    ,        SAVINGS      ,   usd ,"    ""5656.618857547714""      ","        ""02/04/2015""    ",  Active   
  ACCT_J2x5rnng0Z , CUST_bLT71cUgse    ,   virtual_wallet   , EURO        ,"    ""327.9825892423948""  ","  ""20-04-2023""    ",    Inactive
     ACCT_tP4R@bXpNH   ,  CUST_yIaDO0frBo        ,      CREDIT ,    REAL    ,   '0.0'   ,"    ""11/08/2016""", ACTIVE        
ACCT_046dHaMlEn    ,       CUST_mCdpMoW5ZK     , VIRTUAL_WALLET   ,   EURO       ,"  ""530.096606804005""     ","""12/27/2016"" ",   Inactive        
    ACCT_WanXPqHUQm ,       CUST_vIQD40YgXs  ,       VIRTUAL_WALLET  ,      BRL,"        ""0.0""   ","      ""08/20/2025""   ",    A    
    ACCT_fGJt7bSs-T    ,        CUST_HQoZUlyc1L,  credit     ,      brl       ,"    ""14588.039526439563""        ","       ""2021-02-14""", Active
     ACCT_9XA8bOf95d   ,CUST_KZmSpaO7kz ,        savings,    eur       ,  '481.8960778400917'        ,"     ""10/18/2021""      ",   Active     
       ACCT_b71IZrOvqZ     ,    CUST_FAc1s--x41       ,  virtual_wallet       ,        USD    ,     '419.48956459604614'  ," ""01/29/2016""    ",  Active
     ACCT_kGMZMsIQr9 , CUST_OLXEVhy@5Z,    S      ,    BRL ,'4967.423968289977',"      ""11/03/2016""   ",    Active   
      ACCT_sEdc2VLaD7       ,       CUST_dOXKFML@c-      ,       checking       ,  $US   ,"       ""1590.3369544233685""     ","       ""07/26/2023""     ",      ACTIVE       
 ACCT_JmZlP94vkn      ,    CUST_4-4OKrk8bL        ,       savings,usd        ,"   ""6662.870272345063""     ","      ""16-10-2021""        ",   Active       
       ACCT_L58hc7DOWk       ,   CUST_CqG7Mn4S7k ,virtual_wallet      ,      eur  ,"   ""933.9541288384919""      ","""25-08-2016""  ",        Active     
   ACCT_UuOVbLwcU_,   CUST_3CSpQBmOHi   ,        VW      ,     usd      ,        '438.0067413585113'  ," ""07/11/2020""     ", Active    
 ACCT_ItpqI17ALs , CUST_G4lOllvYtp        ,   CH  ,       usd        ,"""452.9441137919874"" ","       ""13-06-2015""        ",   Active  
   ACCT_xSYHdB@@Nl     ,      CUST_OrQ0cpf7NX  ,CH        ,      MEXICAN_PESO       ,"""4077.7733295395105""","   ""2020-09-03"" ",        Active       
   ACCT_uvDPzFFi5_      , CUST_VpTZZkf033       ,     credit ,    eur ,"   ""9282.095468751117""  ","        ""2021-03-27""        ", ACTIVE    
     ACCT_@ucRlC28Dl ,   CUST_lP3lAmImd1     , SAVINGS, eur,"   ""2180.3305894751747""","   ""2021-03-01"" ",      Active    
     ACCT__o61W74BfC   ,CUST_-j5jIGervi  ,wallet       ,EUR   ,"""0.0"" ","     ""2023-07-05"" ",   ACTIVE       
  ACCT_VU8GNS_N31      ,      CUST_MphQmzdUBi      ,     CR      ,  eur , '11047.507148983983'      ,"      ""2016-12-22""      ", ACTIVE      
     ACCT_KBhP6hKL52 ,  CUST_sHHHJEomE5        ,   W  ,     USD      ,$0.00 ,"   ""02-11-2014""       ",  Active   
       ACCT_1uOW8zv2Qr       , CUST_cR9xoD2mAb   ,        credit      ,        BRL      ,       '1196.1891464901184'   ,"     ""28-12-2016"" ",     Active    
      ACCT_yPHXGynzoi     ,       CUST_h3d8nYcGKV   ,        CHECKING,    EUR     ," ""0.0""     ","""2015-06-19""  ",A   
  ACCT_NxOOTYi1VM ,       CUST_MPZAQiykGF,   WALLET      ,     EUR      ," ""0.0""   ","  ""2015-05-18""       ",     A   
       ACCT_TGKvxZGT2O    ,        CUST_XVT@nMvuOY,  credit     ,      EUR   ,"$13,364.30 ","       ""07/09/2022""        ",      INACTIVE      
      ACCT_S5s1zTKjyx        ,CUST_L5zVE0sY2a      ,     CREDIT,mxn       ,"$8,709.02 ","       ""11/03/2012""",Active
ACCT_wwVXz2tBsq     ,        CUST_1ruy7@-sYY ,      SAVINGS,USD   ,        '1613.4087866952368',"   ""07/21/2018""       ",  Active        
     ACCT_N6Ws5IFOwN       ,       CUST_UpH8IxSXiA,   virtual_wallet,      EUR     ,"     ""0.0""  ","   ""07/28/2021"" ",      Active      
   ACCT_Nz147jE5Km       ,  CUST_cv6HmOYyEM      ,    WALLET     ,      usd        ,"     ""1252.56143354504""","   ""03/08/2020""     ",     ACTIVE   
ACCT_CsccwX3jaM ,   CUST_c3TZFz8B8_ ,   savings      ,        gbp     ,    '9810.830840925848'   ,"        ""25-09-2016""   ",        ACTIVE   
        ACCT_H4gdRxSqda   ,       CUST_bRL6ACd09q   ,        CR    ,EUR        ,"      ""8011.534262559961""   ","  ""12-12-2019"" ",   A      
      ACCT_081w_vKNtM   ,CUST_A9YD3w-yxt     , SAVINGS    ,    $US   ,"       ""0.0""     "," ""2016-05-01""   ",   ACTIVE 
        ACCT_suYHsUHMeZ      ,      CUST_Rh9DF736Je   ,    credit   ,   brl     ,"$1,040.97 "," ""02-05-2023""       ",        A    
    ACCT_8ILla-4le-    ,CUST_TMiQe5zoPS    ,  wallet     ,       BRL        ,"    ""0.0""  "," ""28-10-2019""    ",        ACTIVE  
 ACCT_B96h@CXC7c  ,    CUST_WKtzhjKsCN      ,       virtual_wallet,  eur        ,'0.0' ," ""12/07/2019""       ",    ACTIVE 
ACCT_8OdqCDVS4V      ,       CUST_ifdI-cT_J0       ,     wallet   ,      EUR        ,"      ""666.3236649305097""     ","    ""03/08/2022""        ",    A 
 ACCT_8WvC@T4GY1   ,       CUST_bpffMRTCw2   ,  checking       ,   MEXICAN_PESO    ,"""2314.9416088993157"" ","""04-02-2017""  ", Active    
    ACCT_43JSFZENuU        ,      CUST_NVxEaXedSS  ,   WALLET     ,   gbp ,  '290.3960266890532'   ,"      ""28-12-2011""",     Active     
 ACCT_kl5Xswfmz4 ,    CUST_OgD6vCOvky,S    ,    brl,"   ""4428.534604644024""","      ""10/13/2021""     ",      Inactive  
